order_id,product_id,quantity,unit_price,cost,total,profit
O01482,P003,1,6240.0,5116.8,6240.0,1123.2
O01482,P026,1,590.0,413.0,590.0,177.0
O01483,P027,3,920.0,644.0,2760.0,828.0
O01483,P017,2,1790.0,1074.0,3580.0,1432.0
O01483,P025,1,360.0,252.0,360.0,108.0
O01483,P023,1,3770.0,2262.0,3770.0,1508.0
O01484,P024,2,6760.0,4056.0,13520.0,5408.0
O01485,P033,2,920.0,598.0,1840.0,644.0
O01485,P015,3,2650.0,1192.5,7950.0,4372.5
O01486,P010,2,1150.0,517.5,2300.0,1265.0
O01487,P020,3,7480.0,4488.0,22440.0,8976.0
O01487,P018,3,1660.0,996.0,4980.0,1992.0
O01488,P005,1,6010.0,4928.2,6010.0,1081.8
O01488,P022,2,5060.0,3036.0,10120.0,4048.0
O01489,P010,3,1150.0,517.5,3450.0,1897.5
O01489,P011,2,2510.0,1129.5,5020.0,2761.0
O01489,P021,2,5000.0,3000.0,10000.0,4000.0
O01490,P011,2,2510.0,1129.5,5020.0,2761.0
O01491,P036,3,1640.0,1066.0,4920.0,1722.0
O01492,P016,3,1230.0,553.5,3690.0,2029.5
O01492,P034,3,2240.0,1456.0,6720.0,2352.0
O01493,P027,3,920.0,644.0,2760.0,828.0
O01493,P031,1,300.0,210.0,300.0,90.0
O01493,P020,1,7480.0,4488.0,7480.0,2992.0
O01494,P032,3,860.0,559.0,2580.0,903.0
O01494,P036,3,1640.0,1066.0,4920.0,1722.0
O01495,P030,1,430.0,301.0,430.0,129.0
O01495,P009,2,810.0,364.5,1620.0,891.0
O01496,P020,1,7480.0,4488.0,7480.0,2992.0
O01496,P029,3,660.0,462.0,1980.0,594.0
O01496,P018,3,1660.0,996.0,4980.0,1992.0
O01497,P033,1,920.0,598.0,920.0,322.0
O01498,P027,2,920.0,644.0,1840.0,552.0
O01498,P026,2,590.0,413.0,1180.0,354.0
O01499,P013,3,1910.0,859.5,5730.0,3151.5
O01499,P015,2,2650.0,1192.5,5300.0,2915.0
O01499,P031,3,300.0,210.0,900.0,270.0
O01499,P001,3,19110.0,15670.2,57330.0,10319.4
O01500,P009,2,810.0,364.5,1620.0,891.0
O01500,P008,1,13730.0,11258.6,13730.0,2471.4
O01500,P024,1,6760.0,4056.0,6760.0,2704.0
O01500,P017,1,1790.0,1074.0,1790.0,716.0
O01501,P008,2,13730.0,11258.6,27460.0,4942.8
O01502,P032,3,860.0,559.0,2580.0,903.0
O01502,P027,1,920.0,644.0,920.0,276.0
O01503,P019,1,1400.0,840.0,1400.0,560.0
O01503,P016,2,1230.0,553.5,2460.0,1353.0
O01504,P021,1,5000.0,3000.0,5000.0,2000.0
O01504,P007,2,12200.0,10004.0,24400.0,4392.0
O01504,P024,1,6760.0,4056.0,6760.0,2704.0
O01504,P015,2,2650.0,1192.5,5300.0,2915.0
O01505,P025,2,360.0,252.0,720.0,216.0
O01505,P015,2,2650.0,1192.5,5300.0,2915.0
O01506,P005,3,6010.0,4928.2,18030.0,3245.4
O01506,P023,1,3770.0,2262.0,3770.0,1508.0
O01506,P016,1,1230.0,553.5,1230.0,676.5
O01507,P026,1,590.0,413.0,590.0,177.0
O01508,P023,2,3770.0,2262.0,7540.0,3016.0
O01509,P034,1,2240.0,1456.0,2240.0,784.0
O01510,P002,1,13650.0,11193.0,13650.0,2457.0
O01511,P032,2,860.0,559.0,1720.0,602.0
O01511,P004,3,4620.0,3788.4,13860.0,2494.8
O01511,P011,2,2510.0,1129.5,5020.0,2761.0
O01511,P008,3,13730.0,11258.6,41190.0,7414.2
O01512,P005,1,6010.0,4928.2,6010.0,1081.8
O01512,P034,3,2240.0,1456.0,6720.0,2352.0
O01512,P022,1,5060.0,3036.0,5060.0,2024.0
O01513,P036,1,1640.0,1066.0,1640.0,574.0
O01514,P022,2,5060.0,3036.0,10120.0,4048.0
O01515,P006,2,14630.0,11996.6,29260.0,5266.8
O01516,P037,1,2340.0,1521.0,2340.0,819.0
O01517,P016,2,1230.0,553.5,2460.0,1353.0
O01518,P018,2,1660.0,996.0,3320.0,1328.0
O01519,P022,3,5060.0,3036.0,15180.0,6072.0
O01519,P010,1,1150.0,517.5,1150.0,632.5
O01520,P022,2,5060.0,3036.0,10120.0,4048.0
O01521,P006,1,14630.0,11996.6,14630.0,2633.4
O01521,P017,1,1790.0,1074.0,1790.0,716.0
O01522,P011,3,2510.0,1129.5,7530.0,4141.5
O01523,P022,1,5060.0,3036.0,5060.0,2024.0
O01524,P037,2,2340.0,1521.0,4680.0,1638.0
O01525,P019,1,1400.0,840.0,1400.0,560.0
O01525,P028,2,170.0,119.0,340.0,102.0
O01526,P016,1,1230.0,553.5,1230.0,676.5
O01527,P022,3,5060.0,3036.0,15180.0,6072.0
O01528,P006,3,14630.0,11996.6,43890.0,7900.2
O01528,P031,2,300.0,210.0,600.0,180.0
O01529,P024,3,6760.0,4056.0,20280.0,8112.0
O01529,P021,1,5000.0,3000.0,5000.0,2000.0
O01530,P021,3,5000.0,3000.0,15000.0,6000.0
O01531,P011,3,2510.0,1129.5,7530.0,4141.5
O01532,P023,1,3770.0,2262.0,3770.0,1508.0
O01533,P033,3,920.0,598.0,2760.0,966.0
O01533,P019,1,1400.0,840.0,1400.0,560.0
O01534,P031,3,300.0,210.0,900.0,270.0
O01534,P011,3,2510.0,1129.5,7530.0,4141.5
O01535,P033,3,920.0,598.0,2760.0,966.0
O01536,P031,3,300.0,210.0,900.0,270.0
O01537,P018,2,1660.0,996.0,3320.0,1328.0
O01538,P006,1,14630.0,11996.6,14630.0,2633.4
O01538,P004,3,4620.0,3788.4,13860.0,2494.8
O01538,P037,1,2340.0,1521.0,2340.0,819.0
O01539,P008,3,13730.0,11258.6,41190.0,7414.2
O01540,P006,3,14630.0,11996.6,43890.0,7900.2
O01540,P037,2,2340.0,1521.0,4680.0,1638.0
O01541,P018,2,1660.0,996.0,3320.0,1328.0
O01542,P034,1,2240.0,1456.0,2240.0,784.0
O01543,P018,2,1660.0,996.0,3320.0,1328.0
O01544,P023,3,3770.0,2262.0,11310.0,4524.0
O01544,P012,1,670.0,301.5,670.0,368.5
O01545,P001,2,19110.0,15670.2,38220.0,6879.6
O01545,P022,3,5060.0,3036.0,15180.0,6072.0
O01546,P012,3,670.0,301.5,2010.0,1105.5
O01546,P011,1,2510.0,1129.5,2510.0,1380.5
O01547,P009,3,810.0,364.5,2430.0,1336.5
O01548,P022,1,5060.0,3036.0,5060.0,2024.0
O01549,P019,1,1400.0,840.0,1400.0,560.0
O01550,P020,2,7480.0,4488.0,14960.0,5984.0
O01551,P027,1,920.0,644.0,920.0,276.0
O01551,P017,2,1790.0,1074.0,3580.0,1432.0
O01552,P012,1,670.0,301.5,670.0,368.5
O01552,P005,1,6010.0,4928.2,6010.0,1081.8
O01552,P031,1,300.0,210.0,300.0,90.0
O01552,P004,3,4620.0,3788.4,13860.0,2494.8
O01553,P036,1,1640.0,1066.0,1640.0,574.0
O01554,P017,1,1790.0,1074.0,1790.0,716.0
O01554,P001,2,19110.0,15670.2,38220.0,6879.6
O01555,P004,3,4620.0,3788.4,13860.0,2494.8
O01556,P037,1,2340.0,1521.0,2340.0,819.0
O01556,P013,3,1910.0,859.5,5730.0,3151.5
O01556,P002,3,13650.0,11193.0,40950.0,7371.0
O01557,P001,1,19110.0,15670.2,19110.0,3439.8
O01558,P032,1,860.0,559.0,860.0,301.0
O01559,P027,2,920.0,644.0,1840.0,552.0
O01559,P016,2,1230.0,553.5,2460.0,1353.0
O01559,P005,3,6010.0,4928.2,18030.0,3245.4
O01560,P030,2,430.0,301.0,860.0,258.0
O01561,P026,2,590.0,413.0,1180.0,354.0
O01562,P004,3,4620.0,3788.4,13860.0,2494.8
O01563,P033,1,920.0,598.0,920.0,322.0
O01563,P005,2,6010.0,4928.2,12020.0,2163.6
O01563,P010,1,1150.0,517.5,1150.0,632.5
O01564,P031,2,300.0,210.0,600.0,180.0
O01565,P010,2,1150.0,517.5,2300.0,1265.0
O01566,P002,2,13650.0,11193.0,27300.0,4914.0
O01567,P036,1,1640.0,1066.0,1640.0,574.0
O01568,P026,1,590.0,413.0,590.0,177.0
O01568,P004,1,4620.0,3788.4,4620.0,831.6
O01569,P036,2,1640.0,1066.0,3280.0,1148.0
O01569,P013,1,1910.0,859.5,1910.0,1050.5
O01570,P016,2,1230.0,553.5,2460.0,1353.0
O01570,P014,3,3580.0,1611.0,10740.0,5907.0
O01571,P010,3,1150.0,517.5,3450.0,1897.5
O01572,P012,1,670.0,301.5,670.0,368.5
O01573,P030,3,430.0,301.0,1290.0,387.0
O01574,P010,3,1150.0,517.5,3450.0,1897.5
O01575,P026,2,590.0,413.0,1180.0,354.0
O01575,P022,1,5060.0,3036.0,5060.0,2024.0
O01576,P014,1,3580.0,1611.0,3580.0,1969.0
O01577,P036,3,1640.0,1066.0,4920.0,1722.0
O01578,P014,1,3580.0,1611.0,3580.0,1969.0
O01579,P020,3,7480.0,4488.0,22440.0,8976.0
O01580,P003,3,6240.0,5116.8,18720.0,3369.6
O01581,P025,2,360.0,252.0,720.0,216.0
O01582,P019,2,1400.0,840.0,2800.0,1120.0
O01582,P007,1,12200.0,10004.0,12200.0,2196.0
O01582,P008,3,13730.0,11258.6,41190.0,7414.2
O01583,P017,3,1790.0,1074.0,5370.0,2148.0
O01583,P035,1,1500.0,975.0,1500.0,525.0
O01583,P014,3,3580.0,1611.0,10740.0,5907.0
O01583,P036,1,1640.0,1066.0,1640.0,574.0
O01584,P012,3,670.0,301.5,2010.0,1105.5
O01585,P005,2,6010.0,4928.2,12020.0,2163.6
O01586,P027,2,920.0,644.0,1840.0,552.0
O01587,P018,1,1660.0,996.0,1660.0,664.0
O01587,P033,3,920.0,598.0,2760.0,966.0
O01587,P028,3,170.0,119.0,510.0,153.0
O01588,P034,2,2240.0,1456.0,4480.0,1568.0
O01588,P036,3,1640.0,1066.0,4920.0,1722.0
O01589,P019,1,1400.0,840.0,1400.0,560.0
O01590,P012,2,670.0,301.5,1340.0,737.0
O01591,P018,3,1660.0,996.0,4980.0,1992.0
O01591,P003,3,6240.0,5116.8,18720.0,3369.6
O01591,P024,1,6760.0,4056.0,6760.0,2704.0
O01592,P027,2,920.0,644.0,1840.0,552.0
O01592,P002,3,13650.0,11193.0,40950.0,7371.0
O01593,P022,3,5060.0,3036.0,15180.0,6072.0
O01593,P011,2,2510.0,1129.5,5020.0,2761.0
O01594,P024,1,6760.0,4056.0,6760.0,2704.0
O01594,P037,2,2340.0,1521.0,4680.0,1638.0
O01595,P033,3,920.0,598.0,2760.0,966.0
O01595,P034,2,2240.0,1456.0,4480.0,1568.0
O01595,P021,1,5000.0,3000.0,5000.0,2000.0
O01596,P035,1,1500.0,975.0,1500.0,525.0
O01596,P017,2,1790.0,1074.0,3580.0,1432.0
O01597,P032,3,860.0,559.0,2580.0,903.0
O01597,P030,2,430.0,301.0,860.0,258.0
O01597,P022,3,5060.0,3036.0,15180.0,6072.0
O01598,P020,3,7480.0,4488.0,22440.0,8976.0
O01599,P026,3,590.0,413.0,1770.0,531.0
O01599,P002,1,13650.0,11193.0,13650.0,2457.0
O01600,P037,3,2340.0,1521.0,7020.0,2457.0
O01600,P018,1,1660.0,996.0,1660.0,664.0
O01600,P029,1,660.0,462.0,660.0,198.0
O01601,P017,2,1790.0,1074.0,3580.0,1432.0
O01601,P014,3,3580.0,1611.0,10740.0,5907.0
O01602,P019,1,1400.0,840.0,1400.0,560.0
O01603,P036,2,1640.0,1066.0,3280.0,1148.0
O01604,P022,2,5060.0,3036.0,10120.0,4048.0
O01604,P026,1,590.0,413.0,590.0,177.0
O01605,P028,2,170.0,119.0,340.0,102.0
O01605,P021,3,5000.0,3000.0,15000.0,6000.0
O01606,P020,3,7480.0,4488.0,22440.0,8976.0
O01607,P004,2,4620.0,3788.4,9240.0,1663.2
O01607,P005,1,6010.0,4928.2,6010.0,1081.8
O01608,P030,1,430.0,301.0,430.0,129.0
O01608,P032,3,860.0,559.0,2580.0,903.0
O01608,P013,3,1910.0,859.5,5730.0,3151.5
O01609,P016,3,1230.0,553.5,3690.0,2029.5
O01610,P023,1,3770.0,2262.0,3770.0,1508.0
O01610,P029,3,660.0,462.0,1980.0,594.0
O01611,P023,1,3770.0,2262.0,3770.0,1508.0
O01612,P031,2,300.0,210.0,600.0,180.0
O01612,P022,1,5060.0,3036.0,5060.0,2024.0
O01612,P018,3,1660.0,996.0,4980.0,1992.0
O01612,P033,1,920.0,598.0,920.0,322.0
O01613,P005,1,6010.0,4928.2,6010.0,1081.8
O01613,P017,1,1790.0,1074.0,1790.0,716.0
O01613,P031,3,300.0,210.0,900.0,270.0
O01614,P005,2,6010.0,4928.2,12020.0,2163.6
O01615,P020,1,7480.0,4488.0,7480.0,2992.0
O01615,P024,2,6760.0,4056.0,13520.0,5408.0
O01616,P019,1,1400.0,840.0,1400.0,560.0
O01617,P004,2,4620.0,3788.4,9240.0,1663.2
O01617,P005,2,6010.0,4928.2,12020.0,2163.6
O01617,P035,3,1500.0,975.0,4500.0,1575.0
O01618,P015,3,2650.0,1192.5,7950.0,4372.5
O01619,P004,1,4620.0,3788.4,4620.0,831.6
O01620,P017,3,1790.0,1074.0,5370.0,2148.0
O01620,P035,3,1500.0,975.0,4500.0,1575.0
O01621,P036,2,1640.0,1066.0,3280.0,1148.0
O01622,P024,1,6760.0,4056.0,6760.0,2704.0
O01622,P031,2,300.0,210.0,600.0,180.0
O01623,P024,3,6760.0,4056.0,20280.0,8112.0
O01624,P017,3,1790.0,1074.0,5370.0,2148.0
O01624,P023,3,3770.0,2262.0,11310.0,4524.0
O01625,P035,1,1500.0,975.0,1500.0,525.0
O01625,P019,2,1400.0,840.0,2800.0,1120.0
O01626,P001,2,19110.0,15670.2,38220.0,6879.6
O01627,P012,1,670.0,301.5,670.0,368.5
O01627,P030,1,430.0,301.0,430.0,129.0
O01628,P002,1,13650.0,11193.0,13650.0,2457.0
O01629,P019,2,1400.0,840.0,2800.0,1120.0
O01629,P018,1,1660.0,996.0,1660.0,664.0
O01630,P036,3,1640.0,1066.0,4920.0,1722.0
O01630,P027,1,920.0,644.0,920.0,276.0
O01630,P014,1,3580.0,1611.0,3580.0,1969.0
O01631,P034,3,2240.0,1456.0,6720.0,2352.0
O01632,P023,1,3770.0,2262.0,3770.0,1508.0
O01633,P035,3,1500.0,975.0,4500.0,1575.0
O01633,P018,1,1660.0,996.0,1660.0,664.0
O01634,P022,1,5060.0,3036.0,5060.0,2024.0
O01635,P002,2,13650.0,11193.0,27300.0,4914.0
O01636,P022,2,5060.0,3036.0,10120.0,4048.0
O01636,P003,1,6240.0,5116.8,6240.0,1123.2
O01637,P032,2,860.0,559.0,1720.0,602.0
O01637,P022,3,5060.0,3036.0,15180.0,6072.0
O01638,P036,1,1640.0,1066.0,1640.0,574.0
O01638,P010,2,1150.0,517.5,2300.0,1265.0
O01638,P003,1,6240.0,5116.8,6240.0,1123.2
O01639,P018,1,1660.0,996.0,1660.0,664.0
O01639,P025,3,360.0,252.0,1080.0,324.0
O01639,P003,1,6240.0,5116.8,6240.0,1123.2
O01639,P006,3,14630.0,11996.6,43890.0,7900.2
O01640,P018,1,1660.0,996.0,1660.0,664.0
O01640,P024,3,6760.0,4056.0,20280.0,8112.0
O01641,P029,1,660.0,462.0,660.0,198.0
O01642,P034,2,2240.0,1456.0,4480.0,1568.0
O01642,P005,3,6010.0,4928.2,18030.0,3245.4
O01643,P017,1,1790.0,1074.0,1790.0,716.0
O01643,P022,1,5060.0,3036.0,5060.0,2024.0
O01644,P016,3,1230.0,553.5,3690.0,2029.5
O01644,P011,3,2510.0,1129.5,7530.0,4141.5
O01644,P034,3,2240.0,1456.0,6720.0,2352.0
O01645,P002,2,13650.0,11193.0,27300.0,4914.0
O01646,P030,2,430.0,301.0,860.0,258.0
O01646,P004,1,4620.0,3788.4,4620.0,831.6
O01647,P031,1,300.0,210.0,300.0,90.0
O01648,P036,1,1640.0,1066.0,1640.0,574.0
O01649,P032,2,860.0,559.0,1720.0,602.0
O01649,P035,1,1500.0,975.0,1500.0,525.0
O01650,P018,3,1660.0,996.0,4980.0,1992.0
O01651,P002,3,13650.0,11193.0,40950.0,7371.0
O01651,P003,3,6240.0,5116.8,18720.0,3369.6
O01651,P004,2,4620.0,3788.4,9240.0,1663.2
O01651,P018,3,1660.0,996.0,4980.0,1992.0
O01652,P003,3,6240.0,5116.8,18720.0,3369.6
O01653,P003,2,6240.0,5116.8,12480.0,2246.4
O01653,P029,1,660.0,462.0,660.0,198.0
O01654,P007,2,12200.0,10004.0,24400.0,4392.0
O01654,P035,3,1500.0,975.0,4500.0,1575.0
O01654,P015,3,2650.0,1192.5,7950.0,4372.5
O01655,P012,3,670.0,301.5,2010.0,1105.5
O01656,P030,2,430.0,301.0,860.0,258.0
O01656,P007,3,12200.0,10004.0,36600.0,6588.0
O01656,P022,1,5060.0,3036.0,5060.0,2024.0
O01656,P015,2,2650.0,1192.5,5300.0,2915.0
O01657,P024,2,6760.0,4056.0,13520.0,5408.0
O01658,P033,3,920.0,598.0,2760.0,966.0
O01658,P011,3,2510.0,1129.5,7530.0,4141.5
O01659,P016,1,1230.0,553.5,1230.0,676.5
O01660,P024,1,6760.0,4056.0,6760.0,2704.0
O01660,P014,3,3580.0,1611.0,10740.0,5907.0
O01661,P012,3,670.0,301.5,2010.0,1105.5
O01661,P017,3,1790.0,1074.0,5370.0,2148.0
O01662,P009,2,810.0,364.5,1620.0,891.0
O01662,P008,3,13730.0,11258.6,41190.0,7414.2
O01663,P004,2,4620.0,3788.4,9240.0,1663.2
O01664,P007,2,12200.0,10004.0,24400.0,4392.0
O01665,P027,3,920.0,644.0,2760.0,828.0
O01665,P008,3,13730.0,11258.6,41190.0,7414.2
O01665,P001,3,19110.0,15670.2,57330.0,10319.4
O01666,P004,3,4620.0,3788.4,13860.0,2494.8
O01667,P018,3,1660.0,996.0,4980.0,1992.0
O01667,P004,2,4620.0,3788.4,9240.0,1663.2
O01668,P025,1,360.0,252.0,360.0,108.0
O01669,P002,1,13650.0,11193.0,13650.0,2457.0
O01670,P034,2,2240.0,1456.0,4480.0,1568.0
O01670,P022,2,5060.0,3036.0,10120.0,4048.0
O01670,P005,3,6010.0,4928.2,18030.0,3245.4
O01671,P023,3,3770.0,2262.0,11310.0,4524.0
O01671,P029,3,660.0,462.0,1980.0,594.0
O01671,P030,3,430.0,301.0,1290.0,387.0
O01671,P032,2,860.0,559.0,1720.0,602.0
O01672,P026,2,590.0,413.0,1180.0,354.0
O01673,P003,1,6240.0,5116.8,6240.0,1123.2
O01674,P009,2,810.0,364.5,1620.0,891.0
O01674,P021,1,5000.0,3000.0,5000.0,2000.0
O01675,P006,1,14630.0,11996.6,14630.0,2633.4
O01676,P024,1,6760.0,4056.0,6760.0,2704.0
O01676,P008,3,13730.0,11258.6,41190.0,7414.2
O01676,P003,2,6240.0,5116.8,12480.0,2246.4
O01677,P016,2,1230.0,553.5,2460.0,1353.0
O01677,P026,1,590.0,413.0,590.0,177.0
O01677,P006,2,14630.0,11996.6,29260.0,5266.8
O01678,P006,3,14630.0,11996.6,43890.0,7900.2
O01679,P003,3,6240.0,5116.8,18720.0,3369.6
O01679,P012,1,670.0,301.5,670.0,368.5
O01679,P014,1,3580.0,1611.0,3580.0,1969.0
O01680,P010,3,1150.0,517.5,3450.0,1897.5
O01681,P010,2,1150.0,517.5,2300.0,1265.0
O01682,P032,1,860.0,559.0,860.0,301.0
O01683,P027,2,920.0,644.0,1840.0,552.0
O01684,P017,3,1790.0,1074.0,5370.0,2148.0
O01684,P007,1,12200.0,10004.0,12200.0,2196.0
O01685,P020,1,7480.0,4488.0,7480.0,2992.0
O01686,P014,2,3580.0,1611.0,7160.0,3938.0
O01687,P020,1,7480.0,4488.0,7480.0,2992.0
O01688,P014,3,3580.0,1611.0,10740.0,5907.0
O01689,P003,3,6240.0,5116.8,18720.0,3369.6
O01690,P026,1,590.0,413.0,590.0,177.0
O01690,P020,1,7480.0,4488.0,7480.0,2992.0
O01690,P022,3,5060.0,3036.0,15180.0,6072.0
O01690,P015,2,2650.0,1192.5,5300.0,2915.0
O01691,P002,2,13650.0,11193.0,27300.0,4914.0
O01691,P019,3,1400.0,840.0,4200.0,1680.0
O01692,P026,3,590.0,413.0,1770.0,531.0
O01692,P018,2,1660.0,996.0,3320.0,1328.0
O01693,P027,2,920.0,644.0,1840.0,552.0
O01693,P005,1,6010.0,4928.2,6010.0,1081.8
O01694,P023,1,3770.0,2262.0,3770.0,1508.0
O01695,P016,3,1230.0,553.5,3690.0,2029.5
O01696,P011,1,2510.0,1129.5,2510.0,1380.5
O01696,P023,3,3770.0,2262.0,11310.0,4524.0
O01697,P034,2,2240.0,1456.0,4480.0,1568.0
O01697,P015,2,2650.0,1192.5,5300.0,2915.0
O01698,P031,1,300.0,210.0,300.0,90.0
O01698,P026,2,590.0,413.0,1180.0,354.0
O01699,P034,3,2240.0,1456.0,6720.0,2352.0
O01699,P002,2,13650.0,11193.0,27300.0,4914.0
O01700,P024,1,6760.0,4056.0,6760.0,2704.0
O01701,P023,2,3770.0,2262.0,7540.0,3016.0
O01701,P032,2,860.0,559.0,1720.0,602.0
O01702,P004,3,4620.0,3788.4,13860.0,2494.8
O01703,P007,1,12200.0,10004.0,12200.0,2196.0
O01704,P001,1,19110.0,15670.2,19110.0,3439.8
O01705,P036,3,1640.0,1066.0,4920.0,1722.0
O01705,P026,2,590.0,413.0,1180.0,354.0
O01705,P031,1,300.0,210.0,300.0,90.0
O01706,P004,2,4620.0,3788.4,9240.0,1663.2
O01707,P018,1,1660.0,996.0,1660.0,664.0
O01708,P013,1,1910.0,859.5,1910.0,1050.5
O01708,P015,1,2650.0,1192.5,2650.0,1457.5
O01708,P007,2,12200.0,10004.0,24400.0,4392.0
O01709,P011,1,2510.0,1129.5,2510.0,1380.5
O01710,P009,3,810.0,364.5,2430.0,1336.5
O01711,P003,3,6240.0,5116.8,18720.0,3369.6
O01712,P026,1,590.0,413.0,590.0,177.0
O01712,P036,2,1640.0,1066.0,3280.0,1148.0
O01713,P015,2,2650.0,1192.5,5300.0,2915.0
O01713,P001,2,19110.0,15670.2,38220.0,6879.6
O01713,P020,3,7480.0,4488.0,22440.0,8976.0
O01714,P028,1,170.0,119.0,170.0,51.0
O01715,P035,3,1500.0,975.0,4500.0,1575.0
O01716,P006,3,14630.0,11996.6,43890.0,7900.2
O01717,P014,2,3580.0,1611.0,7160.0,3938.0
O01718,P016,2,1230.0,553.5,2460.0,1353.0
O01718,P033,3,920.0,598.0,2760.0,966.0
O01718,P020,2,7480.0,4488.0,14960.0,5984.0
O01719,P035,2,1500.0,975.0,3000.0,1050.0
O01719,P018,2,1660.0,996.0,3320.0,1328.0
O01719,P010,2,1150.0,517.5,2300.0,1265.0
O01720,P001,1,19110.0,15670.2,19110.0,3439.8
O01720,P003,2,6240.0,5116.8,12480.0,2246.4
O01721,P009,3,810.0,364.5,2430.0,1336.5
O01721,P006,2,14630.0,11996.6,29260.0,5266.8
O01721,P007,2,12200.0,10004.0,24400.0,4392.0
O01722,P033,2,920.0,598.0,1840.0,644.0
O01723,P004,3,4620.0,3788.4,13860.0,2494.8
O01723,P022,1,5060.0,3036.0,5060.0,2024.0
O01724,P026,2,590.0,413.0,1180.0,354.0
O01724,P011,1,2510.0,1129.5,2510.0,1380.5
O01725,P016,2,1230.0,553.5,2460.0,1353.0
O01726,P015,1,2650.0,1192.5,2650.0,1457.5
O01726,P014,3,3580.0,1611.0,10740.0,5907.0
O01726,P009,2,810.0,364.5,1620.0,891.0
O01726,P006,1,14630.0,11996.6,14630.0,2633.4
O01727,P006,3,14630.0,11996.6,43890.0,7900.2
O01727,P029,1,660.0,462.0,660.0,198.0
O01728,P019,3,1400.0,840.0,4200.0,1680.0
O01728,P035,1,1500.0,975.0,1500.0,525.0
O01729,P001,2,19110.0,15670.2,38220.0,6879.6
O01730,P018,3,1660.0,996.0,4980.0,1992.0
O01731,P028,3,170.0,119.0,510.0,153.0
O01731,P001,1,19110.0,15670.2,19110.0,3439.8
O01732,P027,2,920.0,644.0,1840.0,552.0
O01733,P015,2,2650.0,1192.5,5300.0,2915.0
O01734,P028,1,170.0,119.0,170.0,51.0
O01735,P037,2,2340.0,1521.0,4680.0,1638.0
O01736,P001,3,19110.0,15670.2,57330.0,10319.4
O01736,P036,3,1640.0,1066.0,4920.0,1722.0
O01737,P031,3,300.0,210.0,900.0,270.0
O01737,P015,1,2650.0,1192.5,2650.0,1457.5
O01737,P019,2,1400.0,840.0,2800.0,1120.0
O01738,P024,1,6760.0,4056.0,6760.0,2704.0
O01739,P014,3,3580.0,1611.0,10740.0,5907.0
O01740,P021,1,5000.0,3000.0,5000.0,2000.0
O01741,P013,3,1910.0,859.5,5730.0,3151.5
O01742,P026,2,590.0,413.0,1180.0,354.0
O01742,P020,3,7480.0,4488.0,22440.0,8976.0
O01742,P005,3,6010.0,4928.2,18030.0,3245.4
O01743,P032,2,860.0,559.0,1720.0,602.0
O01743,P035,1,1500.0,975.0,1500.0,525.0
O01744,P027,2,920.0,644.0,1840.0,552.0
O01744,P037,1,2340.0,1521.0,2340.0,819.0
O01745,P008,1,13730.0,11258.6,13730.0,2471.4
O01746,P016,2,1230.0,553.5,2460.0,1353.0
O01746,P019,1,1400.0,840.0,1400.0,560.0
O01746,P015,2,2650.0,1192.5,5300.0,2915.0
O01747,P034,3,2240.0,1456.0,6720.0,2352.0
O01748,P014,3,3580.0,1611.0,10740.0,5907.0
O01748,P003,2,6240.0,5116.8,12480.0,2246.4
O01749,P027,3,920.0,644.0,2760.0,828.0
O01750,P008,3,13730.0,11258.6,41190.0,7414.2
O01750,P032,2,860.0,559.0,1720.0,602.0
O01751,P035,2,1500.0,975.0,3000.0,1050.0
O01751,P021,3,5000.0,3000.0,15000.0,6000.0
O01752,P018,1,1660.0,996.0,1660.0,664.0
O01752,P036,2,1640.0,1066.0,3280.0,1148.0
O01752,P028,1,170.0,119.0,170.0,51.0
O01752,P019,2,1400.0,840.0,2800.0,1120.0
O01753,P019,3,1400.0,840.0,4200.0,1680.0
O01754,P019,2,1400.0,840.0,2800.0,1120.0
O01755,P018,3,1660.0,996.0,4980.0,1992.0
O01756,P003,2,6240.0,5116.8,12480.0,2246.4
O01757,P026,1,590.0,413.0,590.0,177.0
O01757,P013,1,1910.0,859.5,1910.0,1050.5
O01758,P036,3,1640.0,1066.0,4920.0,1722.0
O01759,P014,3,3580.0,1611.0,10740.0,5907.0
O01760,P032,3,860.0,559.0,2580.0,903.0
O01761,P016,3,1230.0,553.5,3690.0,2029.5
O01761,P031,3,300.0,210.0,900.0,270.0
O01761,P011,3,2510.0,1129.5,7530.0,4141.5
O01761,P012,1,670.0,301.5,670.0,368.5
O01762,P030,3,430.0,301.0,1290.0,387.0
O01763,P020,3,7480.0,4488.0,22440.0,8976.0
O01764,P017,1,1790.0,1074.0,1790.0,716.0
O01764,P005,1,6010.0,4928.2,6010.0,1081.8
O01765,P017,2,1790.0,1074.0,3580.0,1432.0
O01765,P037,3,2340.0,1521.0,7020.0,2457.0
O01765,P027,2,920.0,644.0,1840.0,552.0
O01766,P028,3,170.0,119.0,510.0,153.0
O01767,P034,3,2240.0,1456.0,6720.0,2352.0
O01767,P004,2,4620.0,3788.4,9240.0,1663.2
O01768,P033,1,920.0,598.0,920.0,322.0
O01768,P019,3,1400.0,840.0,4200.0,1680.0
O01769,P011,1,2510.0,1129.5,2510.0,1380.5
O01770,P022,3,5060.0,3036.0,15180.0,6072.0
O01771,P010,1,1150.0,517.5,1150.0,632.5
O01771,P020,2,7480.0,4488.0,14960.0,5984.0
O01771,P013,2,1910.0,859.5,3820.0,2101.0
