order_id,customer_id,order_date,status,payment_method,subtotal,discount,revenue,city,segment
O01555,C0150,2023-01-07,Delivered,COD,13860.0,1238.9,12621.1,Ahmedabad,Premium
O01556,C0245,2024-10-01,Delivered,Credit Card,49020.0,4248.57,44771.43,Pune,Regular
O01557,C0231,2024-09-12,Delivered,Credit Card,19110.0,1285.9,17824.1,Kolkata,Regular
O01558,C0319,2024-02-25,Cancelled,Credit Card,860.0,139.5,0.0,Pune,VIP
O01559,C0271,2023-03-18,Delivered,UPI,22330.0,1107.34,21222.66,Kolkata,Regular
O01560,C0086,2024-09-07,Delivered,Credit Card,860.0,9.93,850.07,Bangalore,Regular
O01561,C0346,2024-04-05,Processing,COD,1180.0,19.45,1160.55,Pune,Regular
O01562,C0180,2024-09-17,Delivered,Credit Card,13860.0,163.14,13696.86,Bangalore,Regular
O01563,C0162,2024-08-29,Processing,Debit Card,14090.0,2584.53,11505.47,Delhi,VIP
O01564,C0286,2024-10-01,Delivered,UPI,600.0,78.84,521.16,Bangalore,VIP
O01565,C0287,2024-01-20,Delivered,Credit Card,2300.0,388.33,1911.67,Delhi,Premium
O01566,C0033,2023-06-11,Delivered,Credit Card,27300.0,91.95,27208.05,Chennai,Regular
O01567,C0073,2024-07-08,Delivered,Credit Card,1640.0,214.12,1425.88,Delhi,Premium
O01568,C0056,2024-05-17,Delivered,Credit Card,5210.0,301.83,4908.17,Chennai,VIP
O01569,C0062,2024-08-23,Delivered,COD,5190.0,82.96,5107.04,Pune,Regular
O01570,C0319,2023-07-09,Delivered,UPI,13200.0,1417.26,11782.74,Pune,VIP
O01571,C0395,2023-07-25,Delivered,Credit Card,3450.0,390.35,3059.65,Bangalore,Regular
O01572,C0044,2024-11-10,Delivered,COD,670.0,9.58,660.42,Ahmedabad,Regular
O01573,C0141,2024-08-28,Delivered,Credit Card,1290.0,253.43,1036.57,Ahmedabad,VIP
O01574,C0197,2024-11-18,Returned,UPI,3450.0,297.78,3152.22,Mumbai,VIP
O01575,C0414,2024-09-03,Delivered,Debit Card,6240.0,726.86,5513.14,Delhi,Regular
O01576,C0457,2024-04-21,Delivered,Debit Card,3580.0,211.67,3368.33,Kolkata,Regular
O01577,C0141,2024-06-25,Delivered,Wallet,4920.0,891.2,4028.8,Ahmedabad,VIP
O01578,C0076,2024-11-09,Delivered,UPI,3580.0,460.12,3119.88,Mumbai,Premium
O01579,C0088,2024-03-31,Delivered,UPI,22440.0,296.86,22143.14,Delhi,Premium
O01580,C0024,2024-05-31,Delivered,COD,18720.0,3408.24,15311.76,Ahmedabad,VIP
O01581,C0481,2023-06-30,Cancelled,Net Banking,720.0,27.42,0.0,Chennai,Regular
O01582,C0437,2023-12-19,Delivered,UPI,56190.0,1970.92,54219.08,Ahmedabad,Regular
O01583,C0141,2024-08-06,Delivered,UPI,19250.0,1245.38,18004.62,Ahmedabad,VIP
O01584,C0424,2023-09-11,Processing,Debit Card,2010.0,129.54,1880.46,Bangalore,Regular
O01585,C0029,2023-07-29,Delivered,Credit Card,12020.0,1358.61,10661.39,Ahmedabad,Premium
O01586,C0469,2023-10-06,Delivered,COD,1840.0,69.49,1770.51,Hyderabad,Regular
O01587,C0023,2023-08-23,Processing,Credit Card,4930.0,27.29,4902.71,Mumbai,Premium
O01588,C0467,2023-08-06,Delivered,UPI,9400.0,1244.65,8155.35,Ahmedabad,Premium
O01589,C0422,2023-11-27,Delivered,Credit Card,1400.0,51.13,1348.87,Mumbai,Premium
O01590,C0141,2024-11-18,Delivered,Wallet,1340.0,80.51,1259.49,Ahmedabad,VIP
O01591,C0251,2024-01-08,Delivered,Credit Card,30460.0,4327.86,26132.14,Kolkata,Premium
O01592,C0239,2023-07-20,Delivered,Credit Card,42790.0,3901.26,38888.74,Bangalore,VIP
O01593,C0281,2023-03-30,Delivered,UPI,20200.0,2569.88,17630.12,Chennai,Premium
O01594,C0132,2024-07-24,Delivered,UPI,11440.0,1824.05,9615.95,Hyderabad,Premium
O01595,C0055,2023-11-07,Returned,Net Banking,12240.0,950.74,11289.26,Pune,Premium
O01596,C0141,2024-10-09,Delivered,Credit Card,5080.0,827.4,4252.6,Ahmedabad,VIP
O01597,C0268,2024-07-01,Delivered,Net Banking,18620.0,1905.31,16714.69,Ahmedabad,Premium
O01598,C0007,2024-09-27,Delivered,UPI,22440.0,973.05,21466.95,Hyderabad,VIP
O01599,C0381,2023-09-12,Cancelled,UPI,15420.0,1375.12,0.0,Ahmedabad,Premium
O01600,C0020,2024-07-22,Delivered,COD,9340.0,1820.33,7519.67,Bangalore,Regular
O01601,C0192,2023-09-07,Delivered,UPI,14320.0,2045.31,12274.69,Bangalore,VIP
O01602,C0229,2024-12-02,Delivered,COD,1400.0,3.98,1396.02,Delhi,VIP
O01603,C0135,2024-06-05,Delivered,UPI,3280.0,528.55,2751.45,Pune,Premium
O01604,C0226,2023-10-11,Delivered,UPI,10710.0,62.51,10647.49,Mumbai,VIP
O01605,C0159,2023-09-10,Delivered,Debit Card,15340.0,960.65,14379.35,Delhi,VIP
O01606,C0275,2023-07-22,Delivered,Debit Card,22440.0,756.19,21683.81,Delhi,Premium
O01607,C0301,2024-07-24,Delivered,Debit Card,15250.0,60.22,15189.78,Delhi,Regular
O01608,C0382,2023-08-09,Returned,Wallet,8740.0,1351.23,7388.77,Kolkata,Premium
O01609,C0313,2024-04-19,Cancelled,Net Banking,3690.0,276.41,0.0,Chennai,Regular
O01610,C0017,2023-09-07,Delivered,UPI,5750.0,27.79,5722.21,Chennai,Premium
O01611,C0139,2024-07-03,Delivered,Wallet,3770.0,104.65,3665.35,Pune,Premium
O01612,C0346,2024-10-06,Delivered,Credit Card,11560.0,265.65,11294.35,Pune,Regular
O01613,C0410,2024-09-15,Processing,Debit Card,8700.0,1056.23,7643.77,Kolkata,Regular
O01614,C0062,2024-09-04,Delivered,Debit Card,12020.0,699.73,11320.27,Pune,Regular
O01615,C0187,2023-07-20,Delivered,UPI,21000.0,742.59,20257.41,Mumbai,Regular
O01616,C0062,2023-04-12,Delivered,UPI,1400.0,56.05,1343.95,Pune,Regular
O01617,C0456,2024-07-26,Delivered,Credit Card,25760.0,1739.89,24020.11,Bangalore,VIP
O01618,C0002,2023-11-01,Delivered,Debit Card,7950.0,818.88,7131.12,Chennai,Regular
O01619,C0043,2023-11-30,Delivered,UPI,4620.0,603.0,4017.0,Mumbai,Premium
O01620,C0118,2023-02-05,Cancelled,UPI,9870.0,773.13,0.0,Kolkata,VIP
O01621,C0056,2023-09-04,Delivered,Credit Card,3280.0,380.73,2899.27,Chennai,VIP
O01622,C0126,2023-02-08,Delivered,UPI,7360.0,509.14,6850.86,Ahmedabad,Regular
O01623,C0456,2024-11-05,Processing,UPI,20280.0,904.17,19375.83,Bangalore,VIP
O01624,C0385,2023-08-25,Delivered,Debit Card,16680.0,1684.92,14995.08,Hyderabad,Regular
O01625,C0251,2024-03-06,Delivered,Net Banking,4300.0,390.1,3909.9,Kolkata,Premium
O01626,C0437,2023-02-14,Delivered,COD,38220.0,365.22,37854.78,Ahmedabad,Regular
O01627,C0387,2024-07-06,Delivered,COD,1100.0,3.04,1096.96,Bangalore,Regular
O01628,C0397,2023-10-11,Processing,UPI,13650.0,1591.83,12058.17,Ahmedabad,Regular
O01629,C0168,2024-11-13,Returned,COD,4460.0,672.01,3787.99,Pune,Regular
O01630,C0330,2024-11-09,Delivered,UPI,9420.0,1046.35,8373.65,Ahmedabad,Regular
O01631,C0099,2023-10-12,Delivered,Credit Card,6720.0,577.34,6142.66,Kolkata,Regular
O01632,C0291,2024-11-15,Delivered,UPI,3770.0,259.58,3510.42,Delhi,VIP
O01633,C0007,2024-12-29,Cancelled,UPI,6160.0,750.49,0.0,Hyderabad,VIP
O01634,C0012,2024-10-11,Delivered,Credit Card,5060.0,806.73,4253.27,Pune,VIP
O01635,C0215,2024-10-20,Processing,UPI,27300.0,2209.72,25090.28,Bangalore,VIP
O01636,C0310,2023-08-28,Delivered,Credit Card,16360.0,1911.66,14448.34,Kolkata,Regular
O01637,C0117,2024-03-28,Delivered,Credit Card,16900.0,2571.21,14328.79,Delhi,VIP
O01638,C0196,2023-03-19,Returned,Credit Card,10180.0,1123.72,9056.28,Mumbai,VIP
O01639,C0210,2023-04-20,Delivered,Net Banking,52870.0,8231.14,44638.86,Hyderabad,Regular
O01640,C0308,2024-12-30,Returned,COD,21940.0,2061.66,19878.34,Mumbai,Regular
O01641,C0030,2023-10-12,Processing,Debit Card,660.0,88.84,571.16,Chennai,Premium
O01642,C0298,2024-08-27,Delivered,Credit Card,22510.0,1257.83,21252.17,Pune,Premium
O01643,C0394,2024-10-02,Delivered,Debit Card,6850.0,1358.84,5491.16,Ahmedabad,Regular
O01644,C0091,2024-10-26,Delivered,Credit Card,17940.0,325.62,17614.38,Ahmedabad,Regular
O01645,C0255,2024-12-29,Delivered,Debit Card,27300.0,2956.18,24343.82,Delhi,Premium
O01646,C0083,2023-08-23,Processing,Wallet,5480.0,139.5,5340.5,Hyderabad,Regular
O01647,C0430,2023-02-16,Delivered,Debit Card,300.0,17.91,282.09,Chennai,Premium
O01648,C0188,2023-11-20,Delivered,COD,1640.0,178.85,1461.15,Pune,Premium
O01649,C0127,2023-05-30,Delivered,Wallet,3220.0,567.24,2652.76,Mumbai,Premium
O01650,C0156,2023-01-26,Delivered,Wallet,4980.0,896.23,4083.77,Mumbai,Premium
O01651,C0200,2023-10-28,Delivered,UPI,73890.0,633.18,73256.82,Bangalore,Regular
O01652,C0172,2024-09-19,Delivered,Wallet,18720.0,218.4,18501.6,Hyderabad,Premium
O01653,C0362,2024-03-16,Delivered,UPI,13140.0,2513.9,10626.1,Delhi,Premium
O01654,C0466,2023-10-06,Processing,Credit Card,36850.0,4449.6,32400.4,Pune,VIP
O01655,C0152,2024-06-26,Cancelled,Credit Card,2010.0,214.6,0.0,Bangalore,VIP
O01656,C0129,2023-08-17,Delivered,UPI,47820.0,1430.94,46389.06,Chennai,Premium
O01657,C0239,2023-01-17,Cancelled,Credit Card,13520.0,2028.36,0.0,Bangalore,VIP
O01658,C0471,2024-09-06,Delivered,Net Banking,10290.0,1215.61,9074.39,Hyderabad,VIP
O01659,C0242,2024-05-21,Processing,Debit Card,1230.0,9.45,1220.55,Pune,Regular
O01660,C0239,2024-09-05,Delivered,Net Banking,17500.0,2475.46,15024.54,Bangalore,VIP
O01661,C0232,2023-02-14,Delivered,Credit Card,7380.0,183.08,7196.92,Chennai,Premium
O01662,C0328,2024-10-16,Returned,Net Banking,42810.0,1469.26,41340.74,Pune,VIP
O01663,C0273,2024-05-16,Delivered,UPI,9240.0,390.57,8849.43,Ahmedabad,VIP
O01664,C0162,2024-03-13,Delivered,COD,24400.0,2846.16,21553.84,Delhi,VIP
O01665,C0435,2024-05-22,Delivered,Credit Card,101280.0,12632.32,88647.68,Chennai,VIP
O01666,C0249,2024-10-29,Delivered,UPI,13860.0,2106.93,11753.07,Delhi,VIP
O01667,C0322,2024-04-09,Delivered,UPI,14220.0,1510.85,12709.15,Hyderabad,Premium
O01668,C0087,2024-04-02,Delivered,UPI,360.0,31.53,328.47,Kolkata,Premium
O01669,C0355,2024-12-26,Returned,Credit Card,13650.0,73.82,13576.18,Ahmedabad,Regular
O01670,C0268,2024-09-01,Delivered,Net Banking,32630.0,2759.66,29870.34,Ahmedabad,Premium
O01671,C0476,2023-12-05,Returned,Net Banking,16300.0,1874.99,14425.01,Ahmedabad,Premium
O01672,C0007,2024-08-01,Cancelled,Credit Card,1180.0,40.25,0.0,Hyderabad,VIP
O01673,C0471,2023-11-10,Delivered,UPI,6240.0,890.29,5349.71,Hyderabad,VIP
O01674,C0240,2023-08-15,Delivered,UPI,6620.0,1186.01,5433.99,Ahmedabad,Premium
O01675,C0110,2024-04-20,Delivered,UPI,14630.0,465.5,14164.5,Pune,Regular
O01676,C0366,2024-11-27,Delivered,Debit Card,60430.0,8792.83,51637.17,Pune,VIP
O01677,C0250,2024-11-28,Delivered,UPI,32310.0,5577.97,26732.03,Bangalore,VIP
O01678,C0375,2023-10-19,Delivered,UPI,43890.0,879.59,43010.41,Delhi,Regular
O01679,C0370,2024-02-01,Delivered,UPI,22970.0,3814.74,19155.26,Pune,Premium
O01680,C0062,2023-08-04,Delivered,UPI,3450.0,587.43,2862.57,Pune,Regular
O01681,C0197,2024-12-28,Delivered,Credit Card,2300.0,292.03,2007.97,Mumbai,VIP
O01682,C0215,2024-12-22,Delivered,Credit Card,860.0,35.99,824.01,Bangalore,VIP
O01683,C0198,2024-06-20,Delivered,COD,1840.0,218.18,1621.82,Chennai,Premium
O01684,C0162,2024-10-01,Returned,Credit Card,17570.0,2674.42,14895.58,Delhi,VIP
O01685,C0214,2024-08-06,Delivered,COD,7480.0,863.69,6616.31,Pune,Regular
O01686,C0344,2024-04-16,Returned,Credit Card,7160.0,332.45,6827.55,Mumbai,Regular
O01687,C0016,2023-03-03,Delivered,Credit Card,7480.0,98.95,7381.05,Hyderabad,Premium
O01688,C0073,2023-12-10,Delivered,Wallet,10740.0,1507.04,9232.96,Delhi,Premium
O01689,C0408,2024-07-11,Delivered,Net Banking,18720.0,3631.02,15088.98,Ahmedabad,Regular
O01690,C0010,2024-07-13,Cancelled,UPI,28550.0,5123.35,0.0,Mumbai,Regular
O01691,C0072,2023-11-03,Delivered,UPI,31500.0,3077.91,28422.09,Mumbai,Premium
O01692,C0082,2024-12-04,Delivered,Net Banking,5090.0,266.49,4823.51,Chennai,Premium
O01693,C0440,2023-07-07,Delivered,Credit Card,7850.0,516.39,7333.61,Bangalore,Regular
O01694,C0171,2023-12-31,Returned,UPI,3770.0,237.09,3532.91,Ahmedabad,Premium
O01695,C0226,2024-07-21,Delivered,Credit Card,3690.0,214.96,3475.04,Mumbai,VIP
O01696,C0483,2024-07-25,Returned,UPI,13820.0,1585.65,12234.35,Hyderabad,Premium
O01697,C0162,2024-06-19,Cancelled,UPI,9780.0,756.27,0.0,Delhi,VIP
O01698,C0249,2023-09-14,Delivered,Credit Card,1480.0,62.84,1417.16,Delhi,VIP
O01699,C0236,2023-06-29,Cancelled,Debit Card,34020.0,6211.13,0.0,Chennai,VIP
O01700,C0452,2024-06-04,Processing,COD,6760.0,869.19,5890.81,Kolkata,Regular
O01701,C0435,2024-04-23,Delivered,Debit Card,9260.0,1779.01,7480.99,Chennai,VIP
O01702,C0412,2023-07-15,Delivered,Credit Card,13860.0,1142.1,12717.9,Ahmedabad,VIP
O01703,C0213,2024-07-30,Cancelled,Debit Card,12200.0,868.12,0.0,Hyderabad,Premium
O01704,C0255,2023-12-11,Delivered,COD,19110.0,3589.7,15520.3,Delhi,Premium
O01705,C0418,2024-07-06,Delivered,Net Banking,6400.0,1058.67,5341.33,Mumbai,Regular
O01706,C0399,2024-10-17,Returned,Credit Card,9240.0,786.81,8453.19,Ahmedabad,Premium
O01707,C0056,2023-07-09,Delivered,UPI,1660.0,180.53,1479.47,Chennai,VIP
O01708,C0159,2023-01-23,Returned,COD,28960.0,589.31,28370.69,Delhi,VIP
O01709,C0229,2024-09-16,Cancelled,UPI,2510.0,108.1,0.0,Delhi,VIP
O01710,C0396,2024-05-05,Delivered,Credit Card,2430.0,51.17,2378.83,Chennai,Premium
O01711,C0338,2024-07-27,Delivered,UPI,18720.0,3183.75,15536.25,Bangalore,Regular
O01712,C0150,2024-10-17,Delivered,Debit Card,3870.0,668.76,3201.24,Ahmedabad,Premium
O01713,C0073,2024-10-01,Delivered,Debit Card,65960.0,11473.06,54486.94,Delhi,Premium
O01714,C0141,2024-12-12,Delivered,Credit Card,170.0,10.66,159.34,Ahmedabad,VIP
O01715,C0273,2024-02-10,Delivered,Debit Card,4500.0,637.31,3862.69,Ahmedabad,VIP
O01716,C0093,2023-12-26,Delivered,UPI,43890.0,5136.64,38753.36,Mumbai,Regular
O01717,C0021,2023-11-16,Delivered,Credit Card,7160.0,292.49,6867.51,Kolkata,Premium
O01718,C0189,2023-06-27,Delivered,UPI,20180.0,2336.89,17843.11,Pune,Premium
O01719,C0042,2024-03-23,Delivered,COD,8620.0,288.88,8331.12,Pune,Regular
O01720,C0390,2023-09-15,Delivered,Debit Card,31590.0,6209.54,25380.46,Delhi,Regular
O01721,C0250,2024-11-24,Delivered,Credit Card,56090.0,6569.16,49520.84,Bangalore,VIP
O01722,C0152,2024-04-05,Delivered,COD,1840.0,32.51,1807.49,Bangalore,VIP
O01723,C0109,2024-04-16,Delivered,Credit Card,18920.0,953.36,17966.64,Kolkata,VIP
O01724,C0007,2023-10-25,Delivered,UPI,3690.0,564.56,3125.44,Hyderabad,VIP
O01725,C0205,2023-03-01,Delivered,Net Banking,2460.0,179.44,2280.56,Chennai,Regular
O01726,C0029,2023-02-06,Delivered,Wallet,29640.0,1366.36,28273.64,Ahmedabad,Premium
O01727,C0031,2023-11-26,Delivered,Debit Card,44550.0,8140.47,36409.53,Hyderabad,Premium
O01728,C0192,2023-04-08,Delivered,Credit Card,5700.0,500.84,5199.16,Bangalore,VIP
O01729,C0052,2024-05-02,Delivered,Credit Card,38220.0,2008.98,36211.02,Kolkata,Regular
O01730,C0412,2024-11-06,Delivered,UPI,4980.0,57.86,4922.14,Ahmedabad,VIP
O01731,C0024,2024-11-07,Returned,Debit Card,19620.0,2564.38,17055.62,Ahmedabad,VIP
O01732,C0064,2024-07-01,Delivered,Debit Card,1840.0,145.75,1694.25,Delhi,VIP
O01733,C0159,2023-08-04,Delivered,UPI,5300.0,102.25,5197.75,Delhi,VIP
O01734,C0256,2024-10-28,Delivered,Credit Card,170.0,13.03,156.97,Bangalore,Regular
O01735,C0328,2024-11-08,Delivered,UPI,4680.0,468.7,4211.3,Pune,VIP
O01736,C0192,2023-07-26,Delivered,UPI,62250.0,681.41,61568.59,Bangalore,VIP
O01737,C0471,2024-08-20,Processing,Net Banking,6350.0,185.18,6164.82,Hyderabad,VIP
O01738,C0289,2023-09-21,Delivered,UPI,6760.0,727.39,6032.61,Delhi,Regular
O01739,C0196,2024-10-01,Delivered,UPI,10740.0,2077.65,8662.35,Mumbai,VIP
O01740,C0396,2024-12-29,Delivered,UPI,5000.0,940.54,4059.46,Chennai,Premium
O01741,C0404,2023-02-04,Delivered,UPI,5730.0,775.25,4954.75,Delhi,Premium
O01742,C0332,2024-11-13,Cancelled,Wallet,41650.0,2858.46,0.0,Delhi,VIP
O01743,C0220,2024-05-20,Delivered,UPI,3220.0,39.44,3180.56,Pune,VIP
O01744,C0429,2024-12-18,Delivered,UPI,4180.0,608.25,3571.75,Delhi,VIP
O01745,C0296,2023-12-15,Cancelled,Credit Card,13730.0,2132.7,0.0,Chennai,Regular
O01746,C0030,2024-10-21,Processing,Wallet,9160.0,106.09,9053.91,Chennai,Premium
O01747,C0251,2023-03-13,Delivered,UPI,6720.0,1201.89,5518.11,Kolkata,Premium
O01748,C0282,2023-10-16,Delivered,Credit Card,23220.0,4291.36,18928.64,Chennai,VIP
O01749,C0034,2023-03-19,Delivered,Net Banking,2760.0,382.04,2377.96,Mumbai,Regular
O01750,C0146,2024-12-19,Cancelled,UPI,42910.0,5360.19,0.0,Pune,VIP
O01751,C0298,2024-10-07,Delivered,UPI,18000.0,2558.67,15441.33,Pune,Premium
O01752,C0410,2024-10-24,Delivered,UPI,7910.0,194.0,7716.0,Kolkata,Regular
O01753,C0141,2024-12-02,Delivered,Net Banking,4200.0,457.64,3742.36,Ahmedabad,VIP
O01754,C0497,2023-04-09,Delivered,UPI,2800.0,515.92,2284.08,Bangalore,Regular
O01755,C0249,2023-11-08,Delivered,UPI,4980.0,212.51,4767.49,Delhi,VIP
O01756,C0404,2023-03-23,Delivered,Credit Card,12480.0,1866.51,10613.49,Delhi,Premium
O01757,C0330,2023-08-04,Delivered,Credit Card,2500.0,318.31,2181.69,Ahmedabad,Regular
O01758,C0497,2023-08-16,Delivered,UPI,4920.0,20.2,4899.8,Bangalore,Regular
O01759,C0438,2023-12-17,Cancelled,Credit Card,10740.0,1248.9,0.0,Ahmedabad,Regular
O01760,C0150,2023-09-10,Delivered,Debit Card,2580.0,110.35,2469.65,Ahmedabad,Premium
O01761,C0248,2023-04-27,Delivered,Credit Card,12790.0,2474.73,10315.27,Delhi,Regular
O01762,C0350,2023-07-07,Cancelled,UPI,1290.0,234.17,0.0,Pune,Regular
O01763,C0128,2023-06-19,Returned,UPI,22440.0,1904.82,20535.18,Delhi,Regular
O01764,C0141,2024-12-18,Delivered,Credit Card,7800.0,1045.89,6754.11,Ahmedabad,VIP
O01765,C0224,2024-09-03,Delivered,Credit Card,12440.0,482.31,11957.69,Chennai,Premium
O01766,C0150,2024-12-16,Delivered,Credit Card,510.0,27.78,482.22,Ahmedabad,Premium
O01767,C0012,2023-12-03,Delivered,Net Banking,15960.0,2079.36,13880.64,Pune,VIP
O01768,C0416,2023-09-16,Delivered,Credit Card,5120.0,51.56,5068.44,Delhi,Regular
O01769,C0381,2024-09-28,Cancelled,UPI,2510.0,308.21,0.0,Ahmedabad,Premium
O01770,C0222,2023-10-12,Returned,UPI,15180.0,2754.97,12425.03,Bangalore,VIP
O01771,C0466,2023-09-29,Delivered,UPI,23250.0,4364.71,18885.29,Pune,VIP
O01772,C0399,2023-08-18,Delivered,UPI,11080.0,619.64,10460.36,Ahmedabad,Premium
O01773,C0082,2023-05-30,Delivered,Debit Card,4620.0,770.63,3849.37,Chennai,Premium
O01774,C0429,2023-09-02,Delivered,Credit Card,37460.0,573.17,36886.83,Delhi,VIP
O01775,C0471,2023-10-26,Delivered,UPI,15300.0,1629.84,13670.16,Hyderabad,VIP
O01776,C0222,2024-07-10,Delivered,Debit Card,4200.0,591.64,3608.36,Bangalore,VIP
O01777,C0292,2023-03-14,Delivered,Credit Card,13480.0,1041.03,12438.97,Bangalore,Regular
O01778,C0281,2023-08-04,Delivered,Credit Card,29260.0,1944.67,27315.33,Chennai,Premium
O01779,C0251,2024-10-04,Returned,UPI,6190.0,119.63,6070.37,Kolkata,Premium
O01780,C0302,2023-06-19,Delivered,COD,33860.0,2029.25,31830.75,Delhi,Premium
O01781,C0191,2023-10-20,Delivered,COD,36600.0,98.96,36501.04,Pune,Regular
O01782,C0007,2024-10-29,Delivered,Credit Card,3280.0,141.47,3138.53,Hyderabad,VIP
O01783,C0317,2023-06-28,Delivered,Debit Card,4200.0,586.11,3613.89,Bangalore,Regular
O01784,C0153,2023-04-06,Delivered,Credit Card,31120.0,2282.8,28837.2,Delhi,Regular
O01785,C0226,2023-12-24,Delivered,UPI,25060.0,2731.07,22328.93,Mumbai,VIP
O01786,C0286,2023-10-01,Delivered,Debit Card,3320.0,244.09,3075.91,Bangalore,VIP
O01787,C0493,2024-03-13,Delivered,Credit Card,7670.0,774.6,6895.4,Delhi,Premium
O01788,C0325,2024-10-01,Delivered,Net Banking,22120.0,3076.42,19043.58,Kolkata,Premium
O01789,C0251,2023-06-07,Cancelled,COD,30380.0,2401.78,0.0,Kolkata,Premium
O01790,C0143,2024-04-02,Delivered,Credit Card,2580.0,480.19,2099.81,Chennai,Regular
O01791,C0369,2024-01-06,Delivered,Debit Card,14210.0,2793.65,11416.35,Bangalore,Premium
O01792,C0304,2023-06-15,Delivered,UPI,6480.0,254.12,6225.88,Kolkata,Regular
O01793,C0229,2024-05-22,Returned,UPI,720.0,3.97,716.03,Delhi,VIP
O01794,C0073,2023-09-13,Delivered,Credit Card,4700.0,277.99,4422.01,Delhi,Premium
O01795,C0310,2023-12-26,Delivered,Debit Card,3280.0,159.83,3120.17,Kolkata,Regular
O01796,C0366,2023-04-05,Delivered,UPI,38220.0,1494.74,36725.26,Pune,VIP
O01797,C0075,2023-12-13,Delivered,COD,41190.0,1436.8,39753.2,Hyderabad,VIP
O01798,C0310,2023-10-03,Cancelled,UPI,7540.0,1220.99,0.0,Kolkata,Regular
O01799,C0340,2024-10-10,Delivered,UPI,115370.0,12274.75,103095.25,Chennai,Regular
O01800,C0370,2023-03-07,Delivered,Credit Card,27460.0,3873.78,23586.22,Pune,Premium
O01801,C0499,2023-11-24,Delivered,Net Banking,34480.0,1195.35,33284.65,Delhi,VIP
O01802,C0240,2023-12-12,Delivered,Credit Card,2510.0,228.04,2281.96,Ahmedabad,Premium
O01803,C0075,2024-08-12,Delivered,Net Banking,6240.0,83.28,6156.72,Hyderabad,VIP
O01804,C0325,2024-03-25,Delivered,Credit Card,5060.0,12.82,5047.18,Kolkata,Premium
O01805,C0429,2024-07-06,Delivered,COD,1230.0,63.11,1166.89,Delhi,VIP
O01806,C0072,2024-09-14,Delivered,COD,1790.0,60.02,1729.98,Mumbai,Premium
O01807,C0435,2024-10-28,Delivered,Debit Card,5370.0,136.71,5233.29,Chennai,VIP
O01808,C0371,2023-10-06,Delivered,Net Banking,2000.0,344.97,1655.03,Chennai,Regular
O01809,C0500,2024-02-13,Delivered,Debit Card,22760.0,3328.46,19431.54,Chennai,Regular
O01810,C0254,2024-10-18,Delivered,UPI,2340.0,22.87,2317.13,Hyderabad,Premium
O01811,C0218,2024-12-26,Delivered,Credit Card,3690.0,436.8,3253.2,Hyderabad,Premium
O01812,C0163,2024-11-10,Delivered,Credit Card,7320.0,306.86,7013.14,Ahmedabad,VIP
O01813,C0250,2023-11-02,Delivered,Credit Card,30710.0,4630.2,26079.8,Bangalore,VIP
O01814,C0236,2023-07-25,Delivered,Debit Card,2060.0,153.05,1906.95,Chennai,VIP
O01815,C0366,2023-12-26,Delivered,Credit Card,21140.0,1490.27,19649.73,Pune,VIP
O01816,C0398,2024-08-23,Delivered,Net Banking,16360.0,564.17,15795.83,Kolkata,Premium
O01817,C0020,2023-12-28,Delivered,UPI,17140.0,1347.71,15792.29,Bangalore,Regular
O01818,C0366,2023-12-23,Delivered,Debit Card,35760.0,1070.06,34689.94,Pune,VIP
O01819,C0188,2024-10-17,Processing,UPI,40950.0,3161.04,37788.96,Pune,Premium
O01820,C0332,2023-10-28,Delivered,UPI,2010.0,146.69,1863.31,Delhi,VIP
O01821,C0402,2024-10-27,Delivered,Credit Card,24400.0,1705.85,22694.15,Chennai,Regular
O01822,C0244,2023-11-18,Delivered,UPI,44130.0,1638.57,42491.43,Delhi,Regular
O01823,C0169,2023-10-13,Delivered,UPI,29260.0,5756.24,23503.76,Pune,Premium
O01824,C0141,2023-12-10,Returned,Net Banking,18890.0,3589.83,15300.17,Ahmedabad,VIP
O01825,C0208,2024-09-05,Delivered,Credit Card,42140.0,5004.66,37135.34,Chennai,Regular
O01826,C0307,2023-05-26,Processing,COD,900.0,151.05,748.95,Chennai,Regular
O01827,C0286,2023-07-26,Delivered,Debit Card,26000.0,1776.28,24223.72,Bangalore,VIP
O01828,C0043,2024-12-08,Delivered,Credit Card,8890.0,423.42,8466.58,Mumbai,Premium
O01829,C0260,2023-07-12,Delivered,COD,3270.0,49.14,3220.86,Bangalore,Premium
O01830,C0146,2024-03-18,Delivered,Credit Card,16540.0,1935.88,14604.12,Pune,VIP
O01831,C0446,2024-03-31,Delivered,Credit Card,13520.0,275.08,13244.92,Bangalore,Regular
O01832,C0200,2023-12-26,Delivered,Credit Card,18630.0,746.85,17883.15,Bangalore,Regular
O01833,C0429,2024-06-14,Delivered,Wallet,600.0,74.3,525.7,Delhi,VIP
O01834,C0300,2023-08-16,Processing,UPI,11660.0,1751.69,9908.31,Ahmedabad,Premium
O01835,C0111,2024-02-29,Delivered,Wallet,1180.0,214.07,965.93,Ahmedabad,Regular
O01836,C0136,2023-11-02,Delivered,Credit Card,2240.0,25.03,2214.97,Hyderabad,Premium
O01837,C0024,2024-07-02,Delivered,Credit Card,6760.0,1238.51,5521.49,Ahmedabad,VIP
O01838,C0115,2023-06-12,Delivered,Credit Card,3820.0,645.79,3174.21,Pune,VIP
